destinacija,datum,druzba,letalo,cas 
Bucharest Otopeni,"(11, 2, 2023, 'SOB')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(11, 2, 2023, 'SOB')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(12, 2, 2023, 'NED')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(12, 2, 2023, 'NED')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(13, 2, 2023, 'PON')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(13, 2, 2023, 'PON')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(14, 2, 2023, 'TOR')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(14, 2, 2023, 'TOR')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(15, 2, 2023, 'SRE')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(15, 2, 2023, 'SRE')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(16, 2, 2023, 'CET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(16, 2, 2023, 'CET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(17, 2, 2023, 'PET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(17, 2, 2023, 'PET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(18, 2, 2023, 'SOB')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(18, 2, 2023, 'SOB')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(19, 2, 2023, 'NED')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(19, 2, 2023, 'NED')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(20, 2, 2023, 'PON')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(20, 2, 2023, 'PON')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(21, 2, 2023, 'TOR')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(21, 2, 2023, 'TOR')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(22, 2, 2023, 'SRE')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(22, 2, 2023, 'SRE')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(23, 2, 2023, 'CET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(23, 2, 2023, 'CET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(24, 2, 2023, 'PET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(24, 2, 2023, 'PET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(25, 2, 2023, 'SOB')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(25, 2, 2023, 'SOB')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(26, 2, 2023, 'NED')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(26, 2, 2023, 'NED')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(27, 2, 2023, 'PON')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(27, 2, 2023, 'PON')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(28, 2, 2023, 'TOR')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(28, 2, 2023, 'TOR')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(1, 3, 2023, 'SRE')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(1, 3, 2023, 'SRE')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(2, 3, 2023, 'CET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(2, 3, 2023, 'CET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(3, 3, 2023, 'PET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(3, 3, 2023, 'PET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(4, 3, 2023, 'SOB')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(4, 3, 2023, 'SOB')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(5, 3, 2023, 'NED')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(5, 3, 2023, 'NED')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(6, 3, 2023, 'PON')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(6, 3, 2023, 'PON')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(7, 3, 2023, 'TOR')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(7, 3, 2023, 'TOR')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(8, 3, 2023, 'SRE')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(8, 3, 2023, 'SRE')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(9, 3, 2023, 'CET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(9, 3, 2023, 'CET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(10, 3, 2023, 'PET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(10, 3, 2023, 'PET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(11, 3, 2023, 'SOB')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(11, 3, 2023, 'SOB')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(12, 3, 2023, 'NED')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(12, 3, 2023, 'NED')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(13, 3, 2023, 'PON')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(13, 3, 2023, 'PON')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(14, 3, 2023, 'TOR')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(14, 3, 2023, 'TOR')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(15, 3, 2023, 'SRE')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(15, 3, 2023, 'SRE')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(16, 3, 2023, 'CET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(16, 3, 2023, 'CET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(17, 3, 2023, 'PET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(17, 3, 2023, 'PET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(18, 3, 2023, 'SOB')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(18, 3, 2023, 'SOB')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(19, 3, 2023, 'NED')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(19, 3, 2023, 'NED')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(20, 3, 2023, 'PON')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(20, 3, 2023, 'PON')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(21, 3, 2023, 'TOR')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(21, 3, 2023, 'TOR')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(22, 3, 2023, 'SRE')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(22, 3, 2023, 'SRE')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(23, 3, 2023, 'CET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(23, 3, 2023, 'CET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(24, 3, 2023, 'PET')",Ryanair,FR 3772,3:10
Bucharest Otopeni,"(24, 3, 2023, 'PET')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(25, 3, 2023, 'SOB')",Ryanair,FR 6078,3:10
Bucharest Otopeni,"(25, 3, 2023, 'SOB')",Wizz Air,W6 3132,3:20
Bucharest Otopeni,"(26, 3, 2023, 'NED')",Ryanair,FR 2287,3:10
Bucharest Otopeni,"(27, 3, 2023, 'PON')",Ryanair,FR 2287,3:10
Bucharest Otopeni,"(28, 3, 2023, 'TOR')",Ryanair,FR 2287,3:10
Bucharest Otopeni,"(29, 3, 2023, 'SRE')",Ryanair,FR 2287,3:10
Bucharest Otopeni,"(30, 3, 2023, 'CET')",Ryanair,FR 2287,3:10
Bucharest Otopeni,"(31, 3, 2023, 'PET')",Ryanair,FR 2287,3:10
Budapest,"(1, 11, 2022, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(2, 11, 2022, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(3, 11, 2022, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(4, 11, 2022, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(5, 11, 2022, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(6, 11, 2022, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(7, 11, 2022, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(8, 11, 2022, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(9, 11, 2022, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(10, 11, 2022, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(11, 11, 2022, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(12, 11, 2022, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(13, 11, 2022, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(14, 11, 2022, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(15, 11, 2022, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(16, 11, 2022, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(17, 11, 2022, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(18, 11, 2022, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(19, 11, 2022, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(20, 11, 2022, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(21, 11, 2022, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(22, 11, 2022, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(23, 11, 2022, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(24, 11, 2022, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(25, 11, 2022, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(26, 11, 2022, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(27, 11, 2022, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(28, 11, 2022, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(29, 11, 2022, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(30, 11, 2022, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(1, 12, 2022, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(2, 12, 2022, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(3, 12, 2022, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(4, 12, 2022, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(5, 12, 2022, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(6, 12, 2022, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(7, 12, 2022, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(8, 12, 2022, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(9, 12, 2022, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(10, 12, 2022, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(11, 12, 2022, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(12, 12, 2022, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(13, 12, 2022, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(14, 12, 2022, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(15, 12, 2022, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(16, 12, 2022, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(17, 12, 2022, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(18, 12, 2022, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(19, 12, 2022, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(20, 12, 2022, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(21, 12, 2022, 'SRE')",Ryanair,FR 4280,1:30
Budapest,"(22, 12, 2022, 'CET')",Ryanair,FR 4280,1:30
Budapest,"(23, 12, 2022, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(24, 12, 2022, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(26, 12, 2022, 'PON')",Ryanair,FR 4280,1:30
Budapest,"(27, 12, 2022, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(28, 12, 2022, 'SRE')",Ryanair,FR 4280,1:30
Budapest,"(29, 12, 2022, 'CET')",Ryanair,FR 4280,1:30
Budapest,"(30, 12, 2022, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(31, 12, 2022, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(1, 1, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(2, 1, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(3, 1, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(4, 1, 2023, 'SRE')",Ryanair,FR 4280,1:30
Budapest,"(5, 1, 2023, 'CET')",Ryanair,FR 4280,1:30
Budapest,"(6, 1, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(7, 1, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(8, 1, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(9, 1, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(10, 1, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(11, 1, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(12, 1, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(13, 1, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(14, 1, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(15, 1, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(16, 1, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(17, 1, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(18, 1, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(19, 1, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(20, 1, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(21, 1, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(22, 1, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(23, 1, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(24, 1, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(25, 1, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(26, 1, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(27, 1, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(28, 1, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(29, 1, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(30, 1, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(31, 1, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(1, 2, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(2, 2, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(3, 2, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(4, 2, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(5, 2, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(6, 2, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(7, 2, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(8, 2, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(9, 2, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(10, 2, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(11, 2, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(12, 2, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(13, 2, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(14, 2, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(15, 2, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(16, 2, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(17, 2, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(18, 2, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(19, 2, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(20, 2, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(21, 2, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(22, 2, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(23, 2, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(24, 2, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(25, 2, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(26, 2, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(27, 2, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(28, 2, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(1, 3, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(2, 3, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(3, 3, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(4, 3, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(5, 3, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(6, 3, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(7, 3, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(8, 3, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(9, 3, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(10, 3, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(11, 3, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(12, 3, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(13, 3, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(14, 3, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(15, 3, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(16, 3, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(17, 3, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(18, 3, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(19, 3, 2023, 'NED')",Ryanair,FR 3585,1:30
Budapest,"(20, 3, 2023, 'PON')",Ryanair,FR 3585,1:30
Budapest,"(21, 3, 2023, 'TOR')",Ryanair,FR 3164,1:30
Budapest,"(22, 3, 2023, 'SRE')",Ryanair,FR 3585,1:30
Budapest,"(23, 3, 2023, 'CET')",Ryanair,FR 3585,1:30
Budapest,"(24, 3, 2023, 'PET')",Ryanair,FR 8412,1:30
Budapest,"(25, 3, 2023, 'SOB')",Ryanair,FR 8412,1:30
Budapest,"(26, 3, 2023, 'NED')",Ryanair,FR 2107,1:30
Budapest,"(27, 3, 2023, 'PON')",Ryanair,FR 2107,1:30
Budapest,"(28, 3, 2023, 'TOR')",Ryanair,FR 2107,1:30
Budapest,"(29, 3, 2023, 'SRE')",Ryanair,FR 2107,1:30
Budapest,"(30, 3, 2023, 'CET')",Ryanair,FR 2107,1:30
Budapest,"(31, 3, 2023, 'PET')",Ryanair,FR 2107,-23:30
Cagliari,"(1, 11, 2022, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(2, 11, 2022, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(3, 11, 2022, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(4, 11, 2022, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(5, 11, 2022, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(6, 11, 2022, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(7, 11, 2022, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(8, 11, 2022, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(9, 11, 2022, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(10, 11, 2022, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(11, 11, 2022, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(12, 11, 2022, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(13, 11, 2022, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(14, 11, 2022, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(15, 11, 2022, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(16, 11, 2022, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(17, 11, 2022, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(18, 11, 2022, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(19, 11, 2022, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(20, 11, 2022, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(21, 11, 2022, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(22, 11, 2022, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(23, 11, 2022, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(24, 11, 2022, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(25, 11, 2022, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(26, 11, 2022, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(27, 11, 2022, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(28, 11, 2022, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(29, 11, 2022, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(30, 11, 2022, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(1, 12, 2022, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(2, 12, 2022, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(3, 12, 2022, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(4, 12, 2022, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(5, 12, 2022, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(6, 12, 2022, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(7, 12, 2022, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(8, 12, 2022, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(9, 12, 2022, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(10, 12, 2022, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(11, 12, 2022, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(12, 12, 2022, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(13, 12, 2022, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(14, 12, 2022, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(15, 12, 2022, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(16, 12, 2022, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(17, 12, 2022, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(18, 12, 2022, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(19, 12, 2022, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(20, 12, 2022, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(21, 12, 2022, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(22, 12, 2022, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(23, 12, 2022, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(24, 12, 2022, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(26, 12, 2022, 'PON')",Ryanair,FR 3641,1:25
Cagliari,"(27, 12, 2022, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(28, 12, 2022, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(29, 12, 2022, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(30, 12, 2022, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(31, 12, 2022, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(1, 1, 2023, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(2, 1, 2023, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(3, 1, 2023, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(4, 1, 2023, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(5, 1, 2023, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(6, 1, 2023, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(7, 1, 2023, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(8, 1, 2023, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(9, 1, 2023, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(10, 1, 2023, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(11, 1, 2023, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(12, 1, 2023, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(13, 1, 2023, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(14, 1, 2023, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(15, 1, 2023, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(16, 1, 2023, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(17, 1, 2023, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(18, 1, 2023, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(19, 1, 2023, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(20, 1, 2023, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(21, 1, 2023, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(22, 1, 2023, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(23, 1, 2023, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(24, 1, 2023, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(25, 1, 2023, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(26, 1, 2023, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(27, 1, 2023, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(28, 1, 2023, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(29, 1, 2023, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(30, 1, 2023, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(31, 1, 2023, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(1, 2, 2023, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(2, 2, 2023, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(3, 2, 2023, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(4, 2, 2023, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(5, 2, 2023, 'NED')",Ryanair,FR 3480,1:25
Cagliari,"(6, 2, 2023, 'PON')",Ryanair,FR 7748,1:25
Cagliari,"(7, 2, 2023, 'TOR')",Ryanair,FR 5735,1:25
Cagliari,"(8, 2, 2023, 'SRE')",Ryanair,FR 4877,1:25
Cagliari,"(9, 2, 2023, 'CET')",Ryanair,FR 4877,1:25
Cagliari,"(10, 2, 2023, 'PET')",Ryanair,FR 5735,1:25
Cagliari,"(11, 2, 2023, 'SOB')",Ryanair,FR 5735,1:25
Cagliari,"(12, 2, 2023, 'NED')",Ryanair,FR 3480,1:25
