id,destinacija,datum,dan,cas 
v5967,London Stansted,20/12/2022,TOR,0:55
v5968,London Stansted,27/12/2022,TOR,0:55
v5969,London Stansted,3/1/2023,TOR,0:55
v5970,London Stansted,10/1/2023,TOR,0:55
v5971,London Stansted,17/1/2023,TOR,0:55
v5972,London Stansted,24/1/2023,TOR,0:55
v5973,London Stansted,31/1/2023,TOR,0:55
v5974,London Stansted,7/2/2023,TOR,0:55
v5975,London Stansted,14/2/2023,TOR,0:55
v5976,London Stansted,21/2/2023,TOR,0:55
v5977,London Stansted,28/2/2023,TOR,0:55
v5978,London Stansted,7/3/2023,TOR,0:55
v5979,London Stansted,14/3/2023,TOR,0:55
v5980,London Stansted,21/3/2023,TOR,0:55
v5981,London Stansted,4/11/2022,PET,0:55
v5982,London Stansted,11/11/2022,PET,0:55
v5983,London Stansted,18/11/2022,PET,0:55
v5984,London Stansted,25/11/2022,PET,0:55
v5985,London Stansted,2/12/2022,PET,0:55
v5986,London Stansted,9/12/2022,PET,0:55
v5987,London Stansted,16/12/2022,PET,0:55
v5988,London Stansted,23/12/2022,PET,0:55
v5989,London Stansted,30/12/2022,PET,0:55
v5990,London Stansted,6/1/2023,PET,0:55
v5991,London Stansted,13/1/2023,PET,0:55
v5992,London Stansted,20/1/2023,PET,0:55
v5993,London Stansted,27/1/2023,PET,0:55
v5994,London Stansted,3/2/2023,PET,0:55
v5995,London Stansted,10/2/2023,PET,0:55
v5996,London Stansted,17/2/2023,PET,0:55
v5997,London Stansted,24/2/2023,PET,0:55
v5998,London Stansted,3/3/2023,PET,0:55
v5999,London Stansted,10/3/2023,PET,0:55
v6000,London Stansted,17/3/2023,PET,0:55
v6001,London Stansted,24/3/2023,PET,0:55
v6002,London Stansted,6/11/2022,NED,0:55
v6003,London Stansted,13/11/2022,NED,0:55
v6004,London Stansted,20/11/2022,NED,0:55
v6005,London Stansted,27/11/2022,NED,0:55
v6006,London Stansted,4/12/2022,NED,0:55
v6007,London Stansted,11/12/2022,NED,0:55
v6008,London Stansted,18/12/2022,NED,0:55
v6009,London Stansted,7/11/2022,PON,0:55
v6010,London Stansted,14/11/2022,PON,0:55
v6011,London Stansted,21/11/2022,PON,0:55
v6012,London Stansted,28/11/2022,PON,0:55
v6013,London Stansted,5/12/2022,PON,0:55
v6014,London Stansted,12/12/2022,PON,0:55
v6015,London Stansted,19/12/2022,PON,0:55
v6016,London Stansted,26/12/2022,PON,0:55
v6017,London Stansted,2/1/2023,PON,0:55
v6018,London Stansted,9/1/2023,PON,0:55
v6019,London Stansted,16/1/2023,PON,0:55
v6020,London Stansted,23/1/2023,PON,0:55
v6021,London Stansted,30/1/2023,PON,0:55
v6022,London Stansted,6/2/2023,PON,0:55
v6023,London Stansted,13/2/2023,PON,0:55
v6024,London Stansted,20/2/2023,PON,0:55
v6025,London Stansted,27/2/2023,PON,0:55
v6026,London Stansted,6/3/2023,PON,0:55
v6027,London Stansted,13/3/2023,PON,0:55
v6028,London Stansted,20/3/2023,PON,0:55
v6029,London Stansted,5/11/2022,SOB,0:55
v6030,London Stansted,12/11/2022,SOB,0:55
v6031,London Stansted,19/11/2022,SOB,0:55
v6032,London Stansted,26/11/2022,SOB,0:55
v6033,London Stansted,3/12/2022,SOB,0:55
v6034,London Stansted,10/12/2022,SOB,0:55
v6035,London Stansted,17/12/2022,SOB,0:55
v6036,London Stansted,9/11/2022,SRE,0:55
v6037,London Stansted,16/11/2022,SRE,0:55
v6038,London Stansted,23/11/2022,SRE,0:55
v6039,London Stansted,30/11/2022,SRE,0:55
v6040,London Stansted,7/12/2022,SRE,0:55
v6041,London Stansted,14/12/2022,SRE,0:55
v6042,London Stansted,21/12/2022,SRE,0:55
v6043,London Stansted,28/12/2022,SRE,0:55
v6044,London Stansted,4/1/2023,SRE,0:55
v6045,London Stansted,11/1/2023,SRE,0:55
v6046,London Stansted,18/1/2023,SRE,0:55
v6047,London Stansted,25/1/2023,SRE,0:55
v6048,London Stansted,1/2/2023,SRE,0:55
v6049,London Stansted,8/2/2023,SRE,0:55
v6050,London Stansted,15/2/2023,SRE,0:55
v6051,London Stansted,22/2/2023,SRE,0:55
v6052,London Stansted,1/3/2023,SRE,0:55
v6053,London Stansted,8/3/2023,SRE,0:55
v6054,London Stansted,15/3/2023,SRE,0:55
v6055,London Stansted,22/3/2023,SRE,0:55
v6056,London Stansted,13/11/2022,NED,1:0
v6057,London Stansted,2/12/2022,PET,0:55
v6058,London Stansted,9/12/2022,PET,0:55
v6059,London Stansted,16/12/2022,PET,0:55
v6060,London Stansted,23/12/2022,PET,0:55
v6061,London Stansted,30/12/2022,PET,0:55
v6062,London Stansted,6/1/2023,PET,0:55
v6063,London Stansted,13/1/2023,PET,0:55
v6064,London Stansted,20/1/2023,PET,0:55
v6065,London Stansted,27/1/2023,PET,0:55
v6066,London Stansted,3/2/2023,PET,0:55
v6067,London Stansted,10/2/2023,PET,0:55
v6068,London Stansted,17/2/2023,PET,0:55
v6069,London Stansted,24/2/2023,PET,0:55
v6070,London Stansted,3/3/2023,PET,0:55
v6071,London Stansted,10/3/2023,PET,0:55
v6072,London Stansted,17/3/2023,PET,0:55
v6073,London Stansted,24/3/2023,PET,0:55
v6074,London Stansted,20/12/2022,TOR,0:55
v6075,London Stansted,27/12/2022,TOR,0:55
v6076,London Stansted,3/1/2023,TOR,0:55
v6077,London Stansted,22/12/2022,CET,0:55
v6078,London Stansted,29/12/2022,CET,0:55
v6079,London Stansted,5/1/2023,CET,0:55
v6080,London Stansted,26/12/2022,PON,0:55
v6081,London Stansted,31/12/2022,SOB,0:55
v6082,London Stansted,7/1/2023,SOB,0:55
v6083,London Stansted,14/1/2023,SOB,0:55
v6084,London Stansted,21/1/2023,SOB,0:55
v6085,London Stansted,28/1/2023,SOB,0:55
v6086,London Stansted,4/2/2023,SOB,0:55
v6087,London Stansted,11/2/2023,SOB,0:55
v6088,London Stansted,18/2/2023,SOB,0:55
v6089,London Stansted,25/2/2023,SOB,0:55
v6090,London Stansted,4/3/2023,SOB,0:55
v6091,London Stansted,11/3/2023,SOB,0:55
v6092,London Stansted,18/3/2023,SOB,0:55
v6093,London Stansted,25/3/2023,SOB,0:55
v6094,London Stansted,1/1/2023,NED,0:55
v6095,London Stansted,1/1/2023,NED,0:55
v6096,London Stansted,8/1/2023,NED,0:55
v6097,London Stansted,15/1/2023,NED,0:55
v6098,London Stansted,22/1/2023,NED,0:55
v6099,London Stansted,29/1/2023,NED,0:55
v6100,London Stansted,5/2/2023,NED,0:55
v6101,London Stansted,12/2/2023,NED,0:55
v6102,London Stansted,19/2/2023,NED,0:55
v6103,London Stansted,26/2/2023,NED,0:55
v6104,London Stansted,5/3/2023,NED,0:55
v6105,London Stansted,12/3/2023,NED,0:55
v6106,London Stansted,19/3/2023,NED,0:55
v6107,London Stansted,1/1/2023,NED,0:55
v6108,London Stansted,8/1/2023,NED,0:55
v6109,London Stansted,15/1/2023,NED,0:55
v6110,London Stansted,22/1/2023,NED,0:55
v6111,London Stansted,29/1/2023,NED,0:55
v6112,London Stansted,5/2/2023,NED,0:55
v6113,London Stansted,12/2/2023,NED,0:55
v6114,London Stansted,19/2/2023,NED,0:55
v6115,London Stansted,26/2/2023,NED,0:55
v6116,London Stansted,5/3/2023,NED,0:55
v6117,London Stansted,12/3/2023,NED,0:55
v6118,London Stansted,19/3/2023,NED,0:55
v6119,London Stansted,1/1/2023,NED,0:55
v6120,London Stansted,8/1/2023,NED,0:55
v6121,London Stansted,15/1/2023,NED,0:55
v6122,London Stansted,22/1/2023,NED,0:55
v6123,London Stansted,29/1/2023,NED,0:55
v6124,London Stansted,5/2/2023,NED,0:55
v6125,London Stansted,12/2/2023,NED,0:55
v6126,London Stansted,19/2/2023,NED,0:55
v6127,London Stansted,26/2/2023,NED,0:55
v6128,London Stansted,5/3/2023,NED,0:55
v6129,London Stansted,12/3/2023,NED,0:55
v6130,London Stansted,19/3/2023,NED,0:55
v6131,London Stansted,2/1/2023,PON,0:55
v6132,London Stansted,9/1/2023,PON,0:55
v6133,London Stansted,16/1/2023,PON,0:55
v6134,London Stansted,23/1/2023,PON,0:55
v6135,London Stansted,30/1/2023,PON,0:55
v6136,London Stansted,6/2/2023,PON,0:55
v6137,London Stansted,13/2/2023,PON,0:55
v6138,London Stansted,20/2/2023,PON,0:55
v6139,London Stansted,27/2/2023,PON,0:55
v6140,London Stansted,6/3/2023,PON,0:55
v6141,London Stansted,13/3/2023,PON,0:55
v6142,London Stansted,20/3/2023,PON,0:55
v6143,London Stansted,7/1/2023,SOB,0:55
v6144,London Stansted,14/1/2023,SOB,0:55
v6145,London Stansted,21/1/2023,SOB,0:55
v6146,London Stansted,28/1/2023,SOB,0:55
v6147,London Stansted,4/2/2023,SOB,0:55
v6148,London Stansted,11/2/2023,SOB,0:55
v6149,London Stansted,18/2/2023,SOB,0:55
v6150,London Stansted,25/2/2023,SOB,0:55
v6151,London Stansted,4/3/2023,SOB,0:55
v6152,London Stansted,11/3/2023,SOB,0:55
v6153,London Stansted,18/3/2023,SOB,0:55
v6154,London Stansted,25/3/2023,SOB,0:55
v6155,London Stansted,8/1/2023,NED,0:55
v6156,London Stansted,15/1/2023,NED,0:55
v6157,London Stansted,22/1/2023,NED,0:55
v6158,London Stansted,29/1/2023,NED,0:55
v6159,London Stansted,5/2/2023,NED,0:55
v6160,London Stansted,12/2/2023,NED,0:55
v6161,London Stansted,19/2/2023,NED,0:55
v6162,London Stansted,26/2/2023,NED,0:55
v6163,London Stansted,5/3/2023,NED,0:55
v6164,London Stansted,12/3/2023,NED,0:55
v6165,London Stansted,19/3/2023,NED,0:55
v6166,London Stansted,7/2/2023,TOR,14:0
v6167,Lourdes,6/11/2022,NED,1:55
v6168,Lourdes,18/12/2022,NED,1:55
v6169,Lourdes,20/12/2022,TOR,1:55
v6170,Lourdes,22/12/2022,CET,1:55
v6171,Lourdes,27/12/2022,TOR,1:55
v6172,Lourdes,29/12/2022,CET,1:55
v6173,Lourdes,3/1/2023,TOR,1:55
v6174,Lourdes,5/1/2023,CET,1:55
v6175,Lourdes,1/1/2023,NED,1:55
v6176,Lourdes,8/1/2023,NED,1:55
v6177,Luxembourg,2/11/2022,SRE,1:45
v6178,Luxembourg,4/11/2022,PET,1:45
v6179,Luxembourg,9/11/2022,SRE,1:45
v6180,Luxembourg,11/11/2022,PET,1:45
v6181,Luxembourg,16/11/2022,SRE,1:45
v6182,Luxembourg,18/11/2022,PET,1:45
v6183,Luxembourg,23/11/2022,SRE,1:45
v6184,Luxembourg,25/11/2022,PET,1:45
v6185,Luxembourg,30/11/2022,SRE,1:45
v6186,Luxembourg,2/12/2022,PET,1:45
v6187,Luxembourg,7/12/2022,SRE,1:45
v6188,Luxembourg,9/12/2022,PET,1:45
v6189,Luxembourg,14/12/2022,SRE,1:45
v6190,Luxembourg,16/12/2022,PET,1:45
v6191,Luxembourg,21/12/2022,SRE,1:45
v6192,Luxembourg,23/12/2022,PET,1:45
v6193,Luxembourg,28/12/2022,SRE,1:45
v6194,Luxembourg,30/12/2022,PET,1:45
v6195,Luxembourg,4/1/2023,SRE,1:45
v6196,Luxembourg,6/1/2023,PET,1:45
v6197,Luxembourg,11/1/2023,SRE,1:45
v6198,Luxembourg,13/1/2023,PET,1:45
v6199,Luxembourg,18/1/2023,SRE,1:45
v6200,Luxembourg,20/1/2023,PET,1:45
v6201,Luxembourg,25/1/2023,SRE,1:45
v6202,Luxembourg,27/1/2023,PET,1:45
v6203,Luxembourg,1/2/2023,SRE,1:45
v6204,Luxembourg,3/2/2023,PET,1:45
v6205,Luxembourg,8/2/2023,SRE,1:45
v6206,Luxembourg,10/2/2023,PET,1:45
v6207,Luxembourg,15/2/2023,SRE,1:45
v6208,Luxembourg,17/2/2023,PET,1:45
v6209,Luxembourg,22/2/2023,SRE,1:45
v6210,Luxembourg,24/2/2023,PET,1:45
v6211,Luxembourg,1/3/2023,SRE,1:45
v6212,Luxembourg,3/3/2023,PET,1:45
v6213,Luxembourg,8/3/2023,SRE,1:45
v6214,Luxembourg,10/3/2023,PET,1:45
v6215,Luxembourg,15/3/2023,SRE,1:45
v6216,Luxembourg,17/3/2023,PET,1:45
v6217,Luxembourg,22/3/2023,SRE,1:45
v6218,Luxembourg,24/3/2023,PET,1:45
v6219,Luxembourg,6/11/2022,NED,1:45
v6220,Luxembourg,13/11/2022,NED,1:45
v6221,Luxembourg,20/11/2022,NED,1:45
v6222,Luxembourg,27/11/2022,NED,1:45
v6223,Luxembourg,4/12/2022,NED,1:45
v6224,Luxembourg,11/12/2022,NED,1:45
v6225,Luxembourg,18/12/2022,NED,1:45
v6226,Luxembourg,25/12/2022,NED,1:45
v6227,Luxembourg,1/1/2023,NED,1:45
v6228,Luxembourg,8/1/2023,NED,1:45
v6229,Luxembourg,15/1/2023,NED,1:45
v6230,Luxembourg,22/1/2023,NED,1:45
v6231,Luxembourg,29/1/2023,NED,1:45
v6232,Luxembourg,5/2/2023,NED,1:45
v6233,Luxembourg,12/2/2023,NED,1:45
v6234,Luxembourg,19/2/2023,NED,1:45
v6235,Luxembourg,26/2/2023,NED,1:45
v6236,Luxembourg,5/3/2023,NED,1:45
v6237,Luxembourg,12/3/2023,NED,1:45
v6238,Luxembourg,19/3/2023,NED,1:45
v6239,Luxembourg,5/11/2022,SOB,1:45
v6240,Luxembourg,12/11/2022,SOB,1:45
v6241,Luxembourg,19/11/2022,SOB,1:45
v6242,Luxembourg,26/11/2022,SOB,1:45
v6243,Luxembourg,3/12/2022,SOB,1:45
v6244,Luxembourg,10/12/2022,SOB,1:45
v6245,Luxembourg,17/12/2022,SOB,1:45
v6246,Luxembourg,24/12/2022,SOB,1:45
v6247,Luxembourg,31/12/2022,SOB,1:45
v6248,Luxembourg,7/1/2023,SOB,1:45
v6249,Luxembourg,14/1/2023,SOB,1:45
v6250,Luxembourg,21/1/2023,SOB,1:45
v6251,Luxembourg,28/1/2023,SOB,1:45
v6252,Luxembourg,4/2/2023,SOB,1:45
v6253,Luxembourg,11/2/2023,SOB,1:45
v6254,Luxembourg,18/2/2023,SOB,1:45
v6255,Luxembourg,25/2/2023,SOB,1:45
v6256,Luxembourg,4/3/2023,SOB,1:45
v6257,Luxembourg,11/3/2023,SOB,1:45
v6258,Luxembourg,18/3/2023,SOB,1:45
v6259,Luxembourg,25/3/2023,SOB,1:45
v6260,Luxembourg,3/11/2022,CET,1:45
v6261,Luxembourg,10/11/2022,CET,1:45
v6262,Luxembourg,7/11/2022,PON,1:45
v6263,Luxembourg,14/11/2022,PON,1:45
v6264,Luxembourg,21/11/2022,PON,1:45
v6265,Luxembourg,28/11/2022,PON,1:45
v6266,Luxembourg,5/12/2022,PON,1:45
v6267,Luxembourg,12/12/2022,PON,1:45
v6268,Luxembourg,19/12/2022,PON,1:45
v6269,Luxembourg,26/12/2022,PON,1:45
v6270,Luxembourg,2/1/2023,PON,1:45
v6271,Luxembourg,9/1/2023,PON,1:45
v6272,Luxembourg,16/1/2023,PON,1:45
v6273,Luxembourg,23/1/2023,PON,1:45
v6274,Luxembourg,30/1/2023,PON,1:45
v6275,Luxembourg,6/2/2023,PON,1:45
v6276,Luxembourg,13/2/2023,PON,1:45
v6277,Luxembourg,20/2/2023,PON,1:45
v6278,Luxembourg,27/2/2023,PON,1:45
v6279,Luxembourg,6/3/2023,PON,1:45
v6280,Luxembourg,13/3/2023,PON,1:45
v6281,Luxembourg,20/3/2023,PON,1:45
v6282,Luxembourg,7/11/2022,PON,1:40
v6283,Luxembourg,9/12/2022,PET,1:40
v6284,Luxembourg,12/12/2022,PON,1:40
v6285,Luxembourg,16/12/2022,PET,1:40
v6286,Luxembourg,19/12/2022,PON,1:40
v6287,Luxembourg,23/12/2022,PET,1:40
v6288,Luxembourg,26/12/2022,PON,1:40
v6289,Luxembourg,30/12/2022,PET,1:40
v6290,Luxembourg,2/1/2023,PON,1:40
v6291,Luxembourg,18/12/2022,NED,1:40
v6292,Luxembourg,21/12/2022,SRE,1:40
v6293,Luxembourg,28/12/2022,SRE,1:40
v6294,Luxembourg,22/12/2022,CET,1:45
v6295,Luxembourg,29/12/2022,CET,1:45
v6296,Luxembourg,5/1/2023,CET,1:45
v6297,Luxembourg,4/1/2023,SRE,1:40
v6298,Luxembourg,6/1/2023,PET,1:40
v6299,Luxembourg,8/1/2023,NED,1:40
v6300,Luxembourg,9/1/2023,PON,1:40
v6301,Luxembourg,9/2/2023,CET,1:45
v6302,Luxembourg,16/2/2023,CET,1:45
v6303,Luxembourg,23/2/2023,CET,1:45
v6304,Luxembourg,2/3/2023,CET,1:45
v6305,Luxembourg,9/3/2023,CET,1:45
v6306,Luxembourg,16/3/2023,CET,1:45
v6307,Luxembourg,23/3/2023,CET,1:45
v6308,Lyon,4/11/2022,PET,1:25
v6309,Lyon,11/11/2022,PET,1:25
v6310,Lyon,18/11/2022,PET,1:25
v6311,Lyon,25/11/2022,PET,1:25
v6312,Lyon,2/12/2022,PET,1:25
v6313,Lyon,9/12/2022,PET,1:25
v6314,Lyon,16/12/2022,PET,1:25
v6315,Lyon,23/12/2022,PET,1:25
v6316,Lyon,30/12/2022,PET,1:25
v6317,Lyon,6/1/2023,PET,1:25
v6318,Lyon,13/1/2023,PET,1:25
v6319,Lyon,20/1/2023,PET,1:25
v6320,Lyon,27/1/2023,PET,1:25
v6321,Lyon,3/2/2023,PET,1:25
v6322,Lyon,10/2/2023,PET,1:25
v6323,Lyon,17/2/2023,PET,1:25
v6324,Lyon,24/2/2023,PET,1:25
v6325,Lyon,3/3/2023,PET,1:25
v6326,Lyon,10/3/2023,PET,1:25
v6327,Lyon,17/3/2023,PET,1:25
v6328,Lyon,24/3/2023,PET,1:25
v6329,Lyon,6/11/2022,NED,1:25
v6330,Lyon,6/11/2022,NED,1:25
v6331,Lyon,13/11/2022,NED,1:25
v6332,Lyon,20/11/2022,NED,1:25
v6333,Lyon,2/11/2022,SRE,1:25
v6334,Lyon,9/11/2022,SRE,1:25
v6335,Lyon,7/11/2022,PON,1:25
v6336,Lyon,10/11/2022,CET,1:25
v6337,Lyon,17/11/2022,CET,1:25
v6338,Lyon,24/11/2022,CET,1:25
v6339,Lyon,1/12/2022,CET,1:25
v6340,Lyon,8/12/2022,CET,1:25
v6341,Lyon,15/12/2022,CET,1:25
v6342,Lyon,13/11/2022,NED,1:25
v6343,Lyon,20/11/2022,NED,1:25
v6344,Lyon,27/11/2022,NED,1:25
v6345,Lyon,4/12/2022,NED,1:25
v6346,Lyon,11/12/2022,NED,1:25
v6347,Lyon,14/11/2022,PON,1:25
v6348,Lyon,21/11/2022,PON,1:25
v6349,Lyon,28/11/2022,PON,1:25
v6350,Lyon,16/11/2022,SRE,1:25
v6351,Lyon,23/11/2022,SRE,1:25
v6352,Lyon,30/11/2022,SRE,1:25
v6353,Lyon,7/12/2022,SRE,1:25
v6354,Lyon,14/12/2022,SRE,1:25
v6355,Lyon,21/12/2022,SRE,1:25
v6356,Lyon,28/12/2022,SRE,1:25
v6357,Lyon,4/1/2023,SRE,1:25
v6358,Lyon,27/11/2022,NED,1:25
v6359,Lyon,4/12/2022,NED,1:25
v6360,Lyon,5/12/2022,PON,1:25
v6361,Lyon,12/12/2022,PON,1:25
v6362,Lyon,19/12/2022,PON,1:25
v6363,Lyon,26/12/2022,PON,1:25
v6364,Lyon,9/12/2022,PET,1:25
v6365,Lyon,16/12/2022,PET,1:25
v6366,Lyon,23/12/2022,PET,1:25
v6367,Lyon,30/12/2022,PET,1:25
v6368,Lyon,10/12/2022,SOB,1:25
v6369,Lyon,11/12/2022,NED,1:25
v6370,Lyon,18/12/2022,NED,1:25
v6371,Lyon,12/12/2022,PON,1:25
v6372,Lyon,17/12/2022,SOB,1:25
v6373,Lyon,24/12/2022,SOB,1:25
v6374,Lyon,31/12/2022,SOB,1:25
v6375,Lyon,17/12/2022,SOB,1:25
v6376,Lyon,18/12/2022,NED,1:25
v6377,Lyon,25/12/2022,NED,1:25
v6378,Lyon,1/1/2023,NED,1:25
v6379,Lyon,19/12/2022,PON,1:25
v6380,Lyon,20/12/2022,TOR,1:25
v6381,Lyon,27/12/2022,TOR,1:25
v6382,Lyon,3/1/2023,TOR,1:25
v6383,Lyon,21/12/2022,SRE,1:25
v6384,Lyon,22/12/2022,CET,1:25
v6385,Lyon,28/12/2022,SRE,1:25
v6386,Lyon,29/12/2022,CET,1:25
v6387,Lyon,26/12/2022,PON,1:25
v6388,Lyon,2/1/2023,PON,1:25
v6389,Lyon,31/12/2022,SOB,1:25
v6390,Lyon,1/1/2023,NED,1:25
v6391,Lyon,8/1/2023,NED,1:25
v6392,Lyon,15/1/2023,NED,1:25
v6393,Lyon,22/1/2023,NED,1:25
v6394,Lyon,29/1/2023,NED,1:25
v6395,Lyon,5/2/2023,NED,1:25
v6396,Lyon,12/2/2023,NED,1:25
v6397,Lyon,19/2/2023,NED,1:25
v6398,Lyon,26/2/2023,NED,1:25
v6399,Lyon,5/3/2023,NED,1:25
v6400,Lyon,12/3/2023,NED,1:25
v6401,Lyon,19/3/2023,NED,1:25
v6402,Lyon,2/1/2023,PON,1:25
v6403,Lyon,9/1/2023,PON,1:25
v6404,Lyon,3/1/2023,TOR,1:25
v6405,Lyon,6/1/2023,PET,1:25
v6406,Lyon,7/1/2023,SOB,1:25
v6407,Lyon,8/1/2023,NED,1:25
v6408,Lyon,3/2/2023,PET,1:25
v6409,Lyon,10/2/2023,PET,1:25
v6410,Lyon,17/2/2023,PET,1:25
v6411,Lyon,24/2/2023,PET,1:25
v6412,Lyon,3/3/2023,PET,1:25
v6413,Lyon,10/3/2023,PET,1:25
v6414,Lyon,17/3/2023,PET,1:25
v6415,Lyon,24/3/2023,PET,1:25
v6416,Lyon,5/2/2023,NED,1:25
v6417,Lyon,6/2/2023,PON,1:25
v6418,Lyon,7/2/2023,TOR,1:25
v6419,Lyon,13/2/2023,PON,1:25
v6420,Lyon,14/2/2023,TOR,1:25
v6421,Lyon,20/2/2023,PON,1:25
v6422,Lyon,21/2/2023,TOR,1:25
v6423,Lyon,27/2/2023,PON,1:25
v6424,Lyon,28/2/2023,TOR,1:25
v6425,Lyon,6/3/2023,PON,1:25
v6426,Lyon,7/3/2023,TOR,1:25
v6427,Lyon,13/3/2023,PON,1:25
v6428,Lyon,14/3/2023,TOR,1:25
v6429,Lyon,20/3/2023,PON,1:25
v6430,Lyon,21/3/2023,TOR,1:25
v6431,Lyon,9/2/2023,CET,1:25
v6432,Lyon,16/2/2023,CET,1:25
v6433,Lyon,11/2/2023,SOB,1:25
v6434,Lyon,18/2/2023,SOB,1:25
v6435,Lyon,13/2/2023,PON,1:25
v6436,Lyon,20/2/2023,PON,1:25
v6437,Lyon,27/2/2023,PON,1:25
v6438,Lyon,6/3/2023,PON,1:25
v6439,Lyon,13/3/2023,PON,1:25
v6440,Lyon,20/3/2023,PON,1:25
v6441,Lyon,14/2/2023,TOR,1:25
v6442,Lyon,21/2/2023,TOR,1:25
v6443,Lyon,14/2/2023,TOR,1:25
v6444,Lyon,16/2/2023,CET,1:25
v6445,Lyon,25/2/2023,SOB,1:25
v6446,Lyon,4/3/2023,SOB,1:25
v6447,Lyon,11/3/2023,SOB,1:25
v6448,Lyon,18/3/2023,SOB,1:25
v6449,Lyon,25/3/2023,SOB,1:25
v6450,Madrid,3/11/2022,CET,2:35
v6451,Madrid,10/11/2022,CET,2:35
v6452,Madrid,17/11/2022,CET,2:35
v6453,Madrid,24/11/2022,CET,2:35
v6454,Madrid,1/12/2022,CET,2:35
v6455,Madrid,8/12/2022,CET,2:35
v6456,Madrid,15/12/2022,CET,2:35
v6457,Madrid,22/12/2022,CET,2:35
v6458,Madrid,29/12/2022,CET,2:35
v6459,Madrid,5/1/2023,CET,2:35
v6460,Madrid,12/1/2023,CET,2:35
v6461,Madrid,19/1/2023,CET,2:35
v6462,Madrid,26/1/2023,CET,2:35
v6463,Madrid,2/2/2023,CET,2:35
v6464,Madrid,9/2/2023,CET,2:35
v6465,Madrid,16/2/2023,CET,2:35
v6466,Madrid,23/2/2023,CET,2:35
v6467,Madrid,2/3/2023,CET,2:35
v6468,Madrid,9/3/2023,CET,2:35
v6469,Madrid,16/3/2023,CET,2:35
v6470,Madrid,23/3/2023,CET,2:35
v6471,Madrid,1/11/2022,TOR,2:25
v6472,Madrid,2/11/2022,SRE,2:25
v6473,Madrid,4/11/2022,PET,2:25
v6474,Madrid,7/11/2022,PON,2:25
v6475,Madrid,7/11/2022,PON,2:35
v6476,Madrid,14/11/2022,PON,2:35
v6477,Madrid,21/11/2022,PON,2:35
v6478,Madrid,28/11/2022,PON,2:35
v6479,Madrid,5/12/2022,PON,2:35
v6480,Madrid,12/12/2022,PON,2:35
v6481,Madrid,19/12/2022,PON,2:35
v6482,Madrid,4/11/2022,PET,2:35
v6483,Madrid,11/11/2022,PET,2:35
v6484,Madrid,18/11/2022,PET,2:35
v6485,Madrid,25/11/2022,PET,2:35
v6486,Madrid,2/12/2022,PET,2:35
v6487,Madrid,9/12/2022,PET,2:35
v6488,Madrid,16/12/2022,PET,2:35
v6489,Madrid,23/12/2022,PET,2:35
v6490,Madrid,30/12/2022,PET,2:35
v6491,Madrid,6/1/2023,PET,2:35
v6492,Madrid,13/1/2023,PET,2:35
v6493,Madrid,20/1/2023,PET,2:35
v6494,Madrid,27/1/2023,PET,2:35
v6495,Madrid,3/2/2023,PET,2:35
v6496,Madrid,10/2/2023,PET,2:35
v6497,Madrid,17/2/2023,PET,2:35
v6498,Madrid,24/2/2023,PET,2:35
v6499,Madrid,3/3/2023,PET,2:35
v6500,Madrid,10/3/2023,PET,2:35
v6501,Madrid,17/3/2023,PET,2:35
v6502,Madrid,24/3/2023,PET,2:35
v6503,Madrid,1/11/2022,TOR,2:35
v6504,Madrid,8/11/2022,TOR,2:35
v6505,Madrid,15/11/2022,TOR,2:35
v6506,Madrid,22/11/2022,TOR,2:35
v6507,Madrid,29/11/2022,TOR,2:35
v6508,Madrid,6/12/2022,TOR,2:35
v6509,Madrid,13/12/2022,TOR,2:35
v6510,Madrid,20/12/2022,TOR,2:35
v6511,Madrid,27/12/2022,TOR,2:35
v6512,Madrid,3/1/2023,TOR,2:35
v6513,Madrid,10/1/2023,TOR,2:35
v6514,Madrid,17/1/2023,TOR,2:35
v6515,Madrid,24/1/2023,TOR,2:35
v6516,Madrid,31/1/2023,TOR,2:35
v6517,Madrid,7/2/2023,TOR,2:35
v6518,Madrid,14/2/2023,TOR,2:35
v6519,Madrid,21/2/2023,TOR,2:35
